ts,signal_direction,max_prob,ret_3m,ret_9m,ret_15m,aligned_move_3m,aligned_move_9m,aligned_move_15m
2025-01-02 12:25:00+05:30,DOWN,0.7342239,0.00025574174378774106,0.0016076589771696521,0.0021513542111001108,-0.00025574174378774106,-0.0016076589771696521,-0.0021513542111001108
2025-01-02 12:27:00+05:30,DOWN,0.7697509,0.0015151174948234828,0.0019427086434914867,0.0021047637363655657,-0.0015151174948234828,-0.0019427086434914867,-0.0021047637363655657
2025-01-02 13:16:00+05:30,DOWN,0.9475262,0.00023643330148459595,0.0018768717636368378,0.0005662723517038925,-0.00023643330148459595,-0.0018768717636368378,-0.0005662723517038925
2025-01-02 13:18:00+05:30,DOWN,0.8639827,0.0014098649682123046,0.001517867046522625,0.0015645706479541187,-0.0014098649682123046,-0.001517867046522625,-0.0015645706479541187
2025-01-02 13:33:00+05:30,UP,0.9083268,0.0011123351655290732,0.0012561129860514952,0.0021110081351044074,0.0011123351655290732,0.0012561129860514952,0.0021110081351044074
2025-01-02 14:04:00+05:30,UP,0.9785185,0.000674308833445803,0.0014885318916985889,0.0021958760282238085,0.000674308833445803,0.0014885318916985889,0.0021958760282238085
2025-01-02 14:39:00+05:30,UP,0.93684304,-0.00011431206418528348,0.0008350593163363283,0.0008030906882168357,-0.00011431206418528348,0.0008350593163363283,0.0008030906882168357
2025-01-02 14:41:00+05:30,UP,0.92350185,-0.00048425118302564016,0.0003874009464205121,0.000672140642039673,-0.00048425118302564016,0.0003874009464205121,0.000672140642039673
2025-01-02 14:47:00+05:30,DOWN,0.94428694,0.00035155376109261466,0.000636283253547852,-0.0006072292237053484,-0.00035155376109261466,-0.000636283253547852,0.0006072292237053484
2025-01-02 15:00:00+05:30,UP,0.93597966,-0.0002539532377100362,0.00025589181204353046,0.0005360158032578551,-0.0002539532377100362,0.00025589181204353046,0.0005360158032578551
2025-01-03 09:23:00+05:30,DOWN,0.9340382814407348,-0.000854858250545162,-0.0020954688635812656,-0.002887327356433188,0.000854858250545162,0.0020954688635812656,0.002887327356433188
2025-01-03 09:29:00+05:30,UP,0.5924752354621887,-0.0005329388227002252,-0.0013260372164089949,-0.0026821675175243967,-0.0005329388227002252,-0.0013260372164089949,-0.0026821675175243967
2025-01-03 09:44:00+05:30,DOWN,0.9786054491996764,0.0006064003955716507,0.0001781240327281293,-0.0011845734854103482,-0.0006064003955716507,-0.0001781240327281293,0.0011845734854103482
2025-01-03 09:49:00+05:30,DOWN,0.9833059906959534,-0.0006712558515999238,-0.0013016526513632172,-0.0006352609726009741,0.0006712558515999238,0.0013016526513632172,0.0006352609726009741
2025-01-03 10:09:00+05:30,UP,0.825535774230957,-0.0003499594963313593,4.386678923372518e-05,0.0007038182628166289,-0.0003499594963313593,4.386678923372518e-05,0.0007038182628166289
2025-01-03 10:20:00+05:30,DOWN,0.5773546099662781,0.00025138333913062635,-0.0014137876941035584,-0.0033069575698052435,-0.00025138333913062635,0.0014137876941035584,0.0033069575698052435
2025-01-03 10:26:00+05:30,UP,0.8258747458457947,-0.0006045890257340394,-0.0024992930208973555,-0.0025890062311675396,-0.0006045890257340394,-0.0024992930208973555,-0.0025890062311675396
2025-01-03 10:33:00+05:30,DOWN,0.9742388725280762,-0.0003802798038187202,-0.0004741277759692491,-0.0005474465042119165,0.0003802798038187202,0.0004741277759692491,0.0005474465042119165
2025-01-03 11:22:00+05:30,DOWN,0.7821502685546875,0.00024071305639309601,-0.00046973155134202,-5.94473540080753e-05,-0.00024071305639309601,0.00046973155134202,5.94473540080753e-05
2025-01-03 11:31:00+05:30,UP,0.7790353894233704,-0.00043777714510809615,0.0001803758838418308,0.00035002671513084736,-0.00043777714510809615,0.0001803758838418308,0.00035002671513084736
2025-01-03 11:38:00+05:30,UP,0.8354353308677673,3.9963389636282674e-05,-0.000444470870100379,0.00012086488572915868,3.9963389636282674e-05,-0.000444470870100379,0.00012086488572915868
2025-01-03 11:42:00+05:30,DOWN,0.8206421136856079,-9.83994021991903e-05,-0.0009050796499318919,0.0003965203633179854,9.83994021991903e-05,0.0009050796499318919,-0.0003965203633179854
2025-01-03 11:47:00+05:30,UP,0.8699836730957031,-0.00012676953201564532,0.000738188736429537,0.0010833919236105452,-0.00012676953201564532,0.000738188736429537,0.0010833919236105452
2025-01-03 11:53:00+05:30,DOWN,0.8258729577064514,0.0001725040275304449,0.0005175120825913347,-0.0007065842935570233,-0.0001725040275304449,-0.0005175120825913347,0.0007065842935570233
2025-01-03 12:05:00+05:30,UP,0.8412039875984192,-0.0005380693836570889,-0.000458138786809502,-0.0013636939632903544,-0.0005380693836570889,-0.000458138786809502,-0.0013636939632903544
2025-01-03 12:29:00+05:30,DOWN,0.97748863697052,0.000303053706004667,-2.1507037200445015e-05,0.00044480463300685,-0.000303053706004667,2.1507037200445015e-05,-0.00044480463300685
2025-01-03 12:56:00+05:30,UP,0.9760212898254396,0.0004902501740778471,0.0016846246021600306,0.0013818804707573585,0.0004902501740778471,0.0016846246021600306,0.0013818804707573585
2025-01-03 13:45:00+05:30,DOWN,0.9714069366455078,-0.00017587279316284745,-0.0006634312586531289,-0.0028540246046036785,0.00017587279316284745,0.0006634312586531289,0.0028540246046036785
2025-01-03 13:47:00+05:30,DOWN,0.9725077748298644,0.00019650437295543817,-0.00022387811645190072,-0.0018565263892664494,-0.00019650437295543817,0.00022387811645190072,0.0018565263892664494
2025-01-03 13:59:00+05:30,UP,0.8818787336349487,0.0002802017844737964,-0.0004398972070936974,-0.0004908429860889202,0.0002802017844737964,-0.0004398972070936974,-0.0004908429860889202
2025-01-03 14:19:00+05:30,UP,0.9784750938415528,0.0003891050583657302,2.450283742857423e-05,0.00023816757980577003,0.0003891050583657302,2.450283742857423e-05,0.00023816757980577003
2025-01-03 15:04:00+05:30,DOWN,0.9811736345291138,-0.0009973071725705386,-0.00033930017867200087,-0.00031576490616302136,0.0009973071725705386,0.00033930017867200087,0.00031576490616302136
2025-01-06 09:38:00+05:30,DOWN,0.7576069831848145,0.0009902770996937957,-0.0008173245124219201,-2.1742610971292733e-05,-0.0009902770996937957,0.0008173245124219201,2.1742610971292733e-05
2025-01-06 09:48:00+05:30,DOWN,0.7162653803825378,-0.0006018708399013107,0.000809412508832817,0.0022108129209513026,0.0006018708399013107,-0.000809412508832817,-0.0022108129209513026
2025-01-06 10:41:00+05:30,UP,0.865100085735321,-0.0012182003687257117,-0.0020316534175419164,-0.0031390183343608415,-0.0012182003687257117,-0.0020316534175419164,-0.0031390183343608415
2025-01-06 10:51:00+05:30,DOWN,0.9770781993865968,-0.0008543073561716639,0.0001250205887081188,0.00017363970653897368,0.0008543073561716639,-0.0001250205887081188,-0.00017363970653897368
2025-01-06 10:53:00+05:30,DOWN,0.9762850403785706,-0.0007836329820210787,-9.125852448850182e-05,-0.0006338499690018021,0.0007836329820210787,9.125852448850182e-05,0.0006338499690018021
2025-01-07 09:20:00+05:30,DOWN,0.807320773601532,0.00012153428063657156,0.0021945903298560207,0.002586090102726411,-0.00012153428063657156,-0.0021945903298560207,-0.002586090102726411
2025-01-07 09:27:00+05:30,UP,0.8852485418319702,0.001239093293979417,0.0010004236386382884,0.0007458426729410267,0.001239093293979417,0.0010004236386382884,0.0007458426729410267
2025-01-07 09:45:00+05:30,DOWN,0.902017056941986,-0.0012776237592212261,-0.002486536653760945,-0.0034903127638895525,0.0012776237592212261,0.002486536653760945,0.0034903127638895525
2025-01-07 09:52:00+05:30,UP,0.6599994897842407,-0.0003403937587157854,-0.0004012853108614721,-0.0008504852857062735,-0.0003403937587157854,-0.0004012853108614721,-0.0008504852857062735
2025-01-07 10:12:00+05:30,DOWN,0.5474615097045898,0.0021684051494882638,0.0011884816074738212,0.0011884816074738212,-0.0021684051494882638,-0.0011884816074738212,-0.0011884816074738212
2025-01-07 10:45:00+05:30,UP,0.9744856357574464,0.0009910220960116462,-0.001869608954223025,-0.00017611537248398383,0.0009910220960116462,-0.001869608954223025,-0.00017611537248398383
2025-01-07 10:52:00+05:30,DOWN,0.979826033115387,-0.0005984559636983763,0.0011969119273966078,0.00016031848611543597,0.0005984559636983763,-0.0011969119273966078,-0.00016031848611543597
2025-01-07 11:07:00+05:30,DOWN,0.9769880771636964,-0.00016228400297888627,-0.0001194728856286066,-8.363101993996666e-05,0.00016228400297888627,0.0001194728856286066,8.363101993996666e-05
2025-01-07 11:24:00+05:30,UP,0.9745575189590454,0.0010284637794750278,0.0015446849608557426,0.0016620531677976579,0.0010284637794750278,0.0015446849608557426,0.0016620531677976579
2025-01-07 11:34:00+05:30,DOWN,0.843164324760437,-0.0001568095022588797,-0.0006699140128147107,-0.000666936617202172,0.0001568095022588797,0.0006699140128147107,0.000666936617202172
2025-01-07 11:39:00+05:30,UP,0.7750195860862732,0.0002383188984900512,0.00022739594897601054,0.0011469096989833714,0.0002383188984900512,0.00022739594897601054,0.0011469096989833714
2025-01-07 11:43:00+05:30,UP,0.7912324070930481,0.0001360588807220167,0.0007875524993619426,0.0003605063773876388,0.0001360588807220167,0.0007875524993619426,0.0003605063773876388
2025-01-07 11:47:00+05:30,DOWN,0.8156908750534058,0.0002055216825374788,0.00037132903028510103,-0.0007942866957971312,-0.0002055216825374788,-0.00037132903028510103,0.0007942866957971312
2025-01-07 11:50:00+05:30,DOWN,0.7972556948661804,0.00037224538415723646,-0.00031070081397660223,-0.0002670240222353998,-0.00037224538415723646,0.00031070081397660223,0.0002670240222353998
2025-01-07 12:11:00+05:30,UP,0.8869720101356506,-0.00018668851319483538,4.965120031776768e-06,4.766515230508587e-05,-0.00018668851319483538,4.965120031776768e-06,4.766515230508587e-05
2025-01-07 12:16:00+05:30,DOWN,0.9016031622886658,-7.049161447630954e-05,-0.00018764669205682797,0.0006671882384244538,7.049161447630954e-05,0.00018764669205682797,-0.0006671882384244538
2025-01-07 12:20:00+05:30,UP,0.8887813091278076,-0.00020356891055877183,0.00025321986435359424,0.0009691866180749911,-0.00020356891055877183,0.00025321986435359424,0.0009691866180749911
2025-01-07 12:22:00+05:30,UP,0.8729051351547241,0.00010030568405502929,0.000955386812483957,0.0005243703087230482,0.00010030568405502929,0.000955386812483957,0.0005243703087230482
2025-01-07 12:26:00+05:30,DOWN,0.9160504937171936,0.00021051105530579302,0.0009264472386808395,-0.00020058128854608443,-0.00021051105530579302,-0.0009264472386808395,0.00020058128854608443
2025-01-07 12:29:00+05:30,DOWN,0.9207045435905457,0.0006949373811781175,8.934909186575795e-05,-0.00011516105173814582,-0.0006949373811781175,-8.934909186575795e-05,0.00011516105173814582
2025-01-07 12:42:00+05:30,DOWN,0.9089540839195251,0.00017674774224621468,0.0003654110626213568,-0.0001747618125580842,-0.00017674774224621468,-0.0003654110626213568,0.0001747618125580842
2025-01-07 12:47:00+05:30,DOWN,0.9162172079086304,1.786584536716705e-05,-0.0006193493060607318,-0.0010977569431140691,-1.786584536716705e-05,0.0006193493060607318,0.0010977569431140691
2025-01-07 12:56:00+05:30,UP,0.880120038986206,-0.00032377083778192963,-0.00017479652591910518,-2.284272781899532e-05,-0.00032377083778192963,-0.00017479652591910518,-2.284272781899532e-05
2025-01-07 13:26:00+05:30,DOWN,0.92190420627594,0.00015687208967526394,0.0014863134066064705,0.0008518750186161788,-0.00015687208967526394,-0.0014863134066064705,-0.0008518750186161788
2025-01-07 13:49:00+05:30,UP,0.8508119583129883,-0.0005333831290023515,-0.002036192578127716,-0.001762051528584754,-0.0005333831290023515,-0.002036192578127716,-0.001762051528584754
2025-01-07 14:43:00+05:30,DOWN,0.9811962842941284,-0.00041311742389929095,-0.00039221268678625684,-3.782761953779537e-05,0.00041311742389929095,0.00039221268678625684,3.782761953779537e-05
2025-01-08 09:21:00+05:30,UP,0.7950407862663269,-0.00048128865536733794,0.0004553270266545173,0.0006690112014442653,-0.00048128865536733794,0.0004553270266545173,0.0006690112014442653
2025-01-08 09:30:00+05:30,DOWN,0.5799960494041443,-6.986488131952804e-05,0.0013443999305344629,0.0008603361099634472,6.986488131952804e-05,-0.0013443999305344629,-0.0008603361099634472
2025-01-08 09:35:00+05:30,DOWN,0.7354621291160583,0.0012207854951118962,0.0015182459019339501,0.00024355818545167797,-0.0012207854951118962,-0.0015182459019339501,-0.00024355818545167797
2025-01-08 10:03:00+05:30,DOWN,0.9821223020553588,-0.0009854150600117646,-0.0021461921529476635,-0.0013421173769825085,0.0009854150600117646,0.0021461921529476635,0.0013421173769825085
2025-01-08 10:09:00+05:30,UP,0.5737692713737488,0.00039756824089027675,0.0012036927896304612,-0.0030856489852021576,0.00039756824089027675,0.0012036927896304612,-0.0030856489852021576
2025-01-08 10:14:00+05:30,DOWN,0.7238449454307556,0.0006728151724812024,-0.003375056525458725,-0.004661790586776686,-0.0006728151724812024,0.003375056525458725,0.004661790586776686
2025-01-08 10:21:00+05:30,DOWN,0.9690004587173462,-0.000809967100718345,-0.0020424386717740983,-0.0033710250038547188,0.000809967100718345,0.0020424386717740983,0.0033710250038547188
2025-01-08 10:27:00+05:30,UP,0.6990252137184143,0.00018162023309608132,-0.0011499270007074743,-0.002482477661212984,0.00018162023309608132,-0.0011499270007074743,-0.002482477661212984
2025-01-08 10:30:00+05:30,UP,0.6441420912742615,-0.0008617870192202455,-0.000826673461976118,-0.0035996412397694432,-0.0008617870192202455,-0.000826673461976118,-0.0035996412397694432
2025-01-08 10:41:00+05:30,DOWN,0.877912163734436,-0.0022703563223243537,-0.0014100530855338696,-0.0009728662771181742,0.0022703563223243537,0.0014100530855338696,0.0009728662771181742
2025-01-08 12:48:00+05:30,UP,0.9334453344345092,0.00017888002910587363,0.0001142002445704647,-0.0008327522258940887,0.00017888002910587363,0.0001142002445704647,-0.0008327522258940887
2025-01-08 12:53:00+05:30,UP,0.934752345085144,0.00010712859979894004,-0.0004911745236062501,-0.0014290550954303,0.00010712859979894004,-0.0004911745236062501,-0.0014290550954303
2025-01-08 12:59:00+05:30,UP,0.9126834869384766,-0.0007355712347189917,-0.0016732224789760127,-0.001109419252364618,-0.0007355712347189917,-0.0016732224789760127,-0.001109419252364618
2025-01-08 13:22:00+05:30,DOWN,0.9241287708282472,0.0011690139564302041,0.003036203058835654,0.001861126800124854,-0.0011690139564302041,-0.003036203058835654,-0.001861126800124854
2025-01-08 14:12:00+05:30,DOWN,0.7463511824607849,0.0003188519724704702,0.001548136621051391,0.0009385076925544181,-0.0003188519724704702,-0.001548136621051391,-0.0009385076925544181
2025-01-08 14:29:00+05:30,DOWN,0.5532265901565552,-0.00010831269876135313,0.0001584574667064105,0.0007441483563046223,0.00010831269876135313,-0.0001584574667064105,-0.0007441483563046223
2025-01-08 14:33:00+05:30,DOWN,0.5030990242958069,7.019626876747386e-05,0.0005244664080770124,0.0005836318346096851,-7.019626876747386e-05,-0.0005244664080770124,-0.0005836318346096851
2025-01-08 14:36:00+05:30,DOWN,0.5264568328857422,0.00034393757382627957,0.0009435721777566228,0.00023463962762499305,-0.00034393757382627957,-0.0009435721777566228,-0.00023463962762499305
2025-01-08 14:56:00+05:30,UP,0.809762716293335,-0.0007402191770929538,-0.0011634881374360333,0.00013741196105922647,-0.0007402191770929538,-0.0011634881374360333,0.00013741196105922647
2025-01-08 15:01:00+05:30,UP,0.8233462572097778,0.0006758256269462916,0.0015635371488193302,0.0009941565686133725,0.0006758256269462916,0.0015635371488193302,0.0009941565686133725
2025-01-08 15:10:00+05:30,DOWN,0.618349552154541,-0.0003348787217660013,-0.0006476995636550891,-0.0005434259496921084,0.0003348787217660013,0.0006476995636550891,0.0005434259496921084
2025-01-08 15:14:00+05:30,UP,0.8140909671783447,-8.22542478801685e-05,0.00020362941853271373,-0.00018657670860621451,-8.22542478801685e-05,0.00020362941853271373,-0.00018657670860621451
2025-01-09 09:17:00+05:30,DOWN,0.8809036016464233,0.00084570986204541,-0.00011491170950328637,0.0016621877979891878,-0.00084570986204541,0.00011491170950328637,-0.0016621877979891878
2025-01-09 09:52:00+05:30,DOWN,0.9661902785301208,-0.0007256689823748582,-0.0016724559372185187,-0.0024684806381061776,0.0007256689823748582,0.0016724559372185187,0.0024684806381061776
2025-01-09 10:44:00+05:30,UP,0.932163655757904,-0.0027526840939443844,-0.00291205532400788,-0.004490637444573224,-0.0027526840939443844,-0.00291205532400788,-0.004490637444573224
2025-01-09 11:05:00+05:30,UP,0.7536144852638245,-2.838639561717002e-05,-1.9262197026005296e-05,0.0007339910866717171,-2.838639561717002e-05,-1.9262197026005296e-05,0.0007339910866717171
2025-01-09 11:15:00+05:30,DOWN,0.6563027501106262,0.00039131285462718597,0.0013097829227420395,0.0006254923090803549,-0.00039131285462718597,-0.0013097829227420395,-0.0006254923090803549
2025-01-09 11:17:00+05:30,DOWN,0.7309681177139282,0.0004358040381804878,0.0011189015305844104,0.0003324272663330527,-0.0004358040381804878,-0.0011189015305844104,-0.0003324272663330527
2025-01-09 11:26:00+05:30,DOWN,0.9770874977111816,-0.0008524113522565783,-0.0003502782991458253,0.0003320557286698572,0.0008524113522565783,0.0003502782991458253,-0.0003320557286698572
2025-01-09 11:44:00+05:30,DOWN,0.9779716730117798,-0.00020358471149707963,0.00013876171878176978,0.0003585521784577874,0.00020358471149707963,-0.00013876171878176978,-0.0003585521784577874
2025-01-09 12:05:00+05:30,UP,0.5868397355079651,0.00012268595032933845,0.0009105122594696612,0.0031431937687704434,0.00012268595032933845,0.0009105122594696612,0.0031431937687704434
2025-01-09 12:13:00+05:30,DOWN,0.5079389810562134,0.001274976309561845,0.0017097655280053623,0.0021415142624039377,-0.001274976309561845,-0.0017097655280053623,-0.0021415142624039377
2025-01-09 12:17:00+05:30,UP,0.9715430736541748,-1.0107554486416847e-06,-0.0005245820778907776,-0.0013604768339904047,-1.0107554486416847e-06,-0.0005245820778907776,-0.0013604768339904047
2025-01-09 12:52:00+05:30,UP,0.6892625689506531,-0.0006135137300316492,-0.0006043870795023118,0.00035593937064637237,-0.0006135137300316492,-0.0006043870795023118,0.00035593937064637237
2025-01-09 13:00:00+05:30,UP,0.9628384709358216,0.000399705394805394,0.0013705634222896754,0.001312738022533586,0.000399705394805394,0.0013705634222896754,0.001312738022533586
2025-01-09 13:05:00+05:30,DOWN,0.5615562796592712,0.0005443889917854752,0.00043084789852670296,0.0010918192628546978,-0.0005443889917854752,-0.00043084789852670296,-0.0010918192628546978
2025-01-09 14:02:00+05:30,UP,0.970447599887848,0.0011658762592374147,0.000611275399808462,0.0018004287024160981,0.0011658762592374147,0.000611275399808462,0.0018004287024160981
2025-01-10 09:16:00+05:30,UP,0.8090774416923523,-0.00047098194164077955,0.00023599740301573192,-0.002730682397125808,-0.00047098194164077955,0.00023599740301573192,-0.002730682397125808
2025-01-10 09:20:00+05:30,DOWN,0.8078144788742065,0.0007185885705957605,-0.0029968179683578715,-0.0063488818357003195,-0.0007185885705957605,0.0029968179683578715,0.0063488818357003195
2025-01-10 09:38:00+05:30,DOWN,0.7156638503074646,0.0014470630526411785,0.0004592719470381626,-0.0007851411777524114,-0.0014470630526411785,-0.0004592719470381626,0.0007851411777524114
2025-01-10 09:49:00+05:30,UP,0.5744951367378235,-7.339277468517139e-05,-0.0021477580036349513,-0.0029265368905724517,-7.339277468517139e-05,-0.0021477580036349513,-0.0029265368905724517
2025-01-10 10:03:00+05:30,DOWN,0.9774200916290284,-0.0012657219212004716,0.00020329189856239097,0.0019215681467133242,0.0012657219212004716,-0.00020329189856239097,-0.0019215681467133242
2025-01-10 10:25:00+05:30,UP,0.7356351017951965,-0.0008660566910521061,-0.0009995313104966665,-0.001972571475149327,-0.0008660566910521061,-0.0009995313104966665,-0.001972571475149327
2025-01-10 10:40:00+05:30,UP,0.9694222211837769,0.0015691294955510191,0.0015415650867155884,0.002144919368999696,0.0015691294955510191,0.0015415650867155884,0.002144919368999696
2025-01-10 11:00:00+05:30,DOWN,0.8585593104362488,0.0005362585030552193,0.001513124087368386,0.004258523406615211,-0.0005362585030552193,-0.001513124087368386,-0.004258523406615211
2025-01-10 11:09:00+05:30,DOWN,0.9775210022926332,-0.0005202078392882611,0.0025319490927859477,0.000648227737238173,0.0005202078392882611,-0.0025319490927859477,-0.000648227737238173
2025-01-10 11:13:00+05:30,UP,0.8391973972320557,0.0016778029312801278,0.0008835887107831338,-0.00039913834866413484,0.0016778029312801278,0.0008835887107831338,-0.00039913834866413484
2025-01-10 11:42:00+05:30,UP,0.6518865823745728,4.380263956731506e-05,0.00014872524132189508,0.000274021163805514,4.380263956731506e-05,0.00014872524132189508,0.000274021163805514
2025-01-10 11:48:00+05:30,UP,0.5219092965126038,3.055553009291024e-06,0.0001283332263890373,0.0006997216391209749,3.055553009291024e-06,0.0001283332263890373,0.0006997216391209749
2025-01-10 11:56:00+05:30,DOWN,0.7261725068092346,0.0004174880659508953,-0.0003502826699684968,-0.0022198145945681747,-0.0004174880659508953,0.0003502826699684968,0.0022198145945681747
2025-01-10 12:04:00+05:30,UP,0.8428615927696228,-0.0008699558604362023,-0.0010319265651309504,0.00045127686905537375,-0.0008699558604362023,-0.0010319265651309504,0.00045127686905537375
2025-01-10 12:16:00+05:30,DOWN,0.7915034294128418,-0.00010995611936350587,-0.0018132578572810888,-0.0016585048003990408,0.00010995611936350587,0.0018132578572810888,0.0016585048003990408
2025-01-10 12:21:00+05:30,UP,0.8737223148345947,-0.0009291161782354238,-0.0010523870746899676,-0.0012907787256845314,-0.0009291161782354238,-0.0010523870746899676,-0.0012907787256845314
2025-01-10 13:29:00+05:30,DOWN,0.9772555232048036,0.0007637888425481677,0.0005153274118397366,0.0008363845692159653,-0.0007637888425481677,-0.0005153274118397366,-0.0008363845692159653
2025-01-10 14:01:00+05:30,DOWN,0.980406641960144,-0.0006794866554951567,-0.0008664732088118987,-0.0027496219397556486,0.0006794866554951567,0.0008664732088118987,0.0027496219397556486
2025-01-10 14:25:00+05:30,UP,0.9328818321228028,0.0016730914887123148,0.0015569616740780784,0.0008427119292039765,0.0016730914887123148,0.0015569616740780784,0.0008427119292039765
2025-01-10 14:46:00+05:30,UP,0.9207146167755128,-0.0009952862422711406,3.488632189412957e-05,-0.0011563789639582954,-0.0009952862422711406,3.488632189412957e-05,-0.0011563789639582954
2025-01-13 09:17:00+05:30,DOWN,0.8049997687339783,0.00021930913484612247,0.0002803432808647175,0.0011793038383236508,-0.00021930913484612247,-0.0002803432808647175,-0.0011793038383236508
2025-01-13 09:39:00+05:30,UP,0.5128047466278076,8.70062395902646e-05,-0.0030524689056272017,-0.0028339175180849287,8.70062395902646e-05,-0.0030524689056272017,-0.0028339175180849287
2025-01-13 09:45:00+05:30,UP,0.5134580135345459,-0.003147461524121157,-0.0029289309609130945,-0.000655591689624489,-0.003147461524121157,-0.0029289309609130945,-0.000655591689624489
2025-01-13 11:30:00+05:30,DOWN,0.9815607070922852,-0.0005667629165681027,-0.0025736611129405537,-0.001984186385508183,0.0005667629165681027,0.0025736611129405537,0.001984186385508183
2025-01-13 12:00:00+05:30,DOWN,0.9071356654167176,0.00042867216209185985,-0.0004110696820059899,-0.0005581021627236289,-0.00042867216209185985,0.0004110696820059899,0.0005581021627236289
2025-01-13 12:10:00+05:30,DOWN,0.9225229024887084,8.594863999224298e-05,-0.0007186548934289544,-0.0004970523758585803,-8.594863999224298e-05,0.0007186548934289544,0.0004970523758585803
2025-01-13 12:15:00+05:30,UP,0.9354119896888732,-0.0003315258268979336,0.00038021868272368817,0.0005646299239355432,-0.0003315258268979336,0.00038021868272368817,0.0005646299239355432
2025-01-13 12:20:00+05:30,DOWN,0.9287623763084412,-0.00019981343843730268,-0.000150118904525412,-0.0005124748809660617,0.00019981343843730268,0.000150118904525412,0.0005124748809660617
2025-01-13 12:26:00+05:30,DOWN,0.9312037229537964,-0.00016357563923898358,-0.0005259267388192775,-0.00013044639584881541,0.00016357563923898358,0.0005259267388192775,0.00013044639584881541
2025-01-13 12:29:00+05:30,DOWN,0.9385918974876404,-1.967370640212156e-05,1.346095701179551e-05,-0.0002992474289573011,1.967370640212156e-05,-1.346095701179551e-05,0.0002992474289573011
2025-01-13 12:38:00+05:30,DOWN,0.9362735152244568,1.9673441578770195e-05,-0.000814894659074759,-0.0009194745327297559,-1.9673441578770195e-05,0.000814894659074759,0.0009194745327297559
2025-01-13 12:42:00+05:30,UP,0.9099053144454956,-0.00021338681124492373,-0.0005521124776384389,-0.0016035086592575477,-0.00021338681124492373,-0.0005521124776384389,-0.0016035086592575477
2025-01-13 13:48:00+05:30,DOWN,0.9768065810203552,-0.00045950340365187825,7.06928313310931e-05,-0.00035970175941988026,0.00045950340365187825,-7.06928313310931e-05,0.00035970175941988026
2025-01-14 09:37:00+05:30,DOWN,0.9107747673988342,-5.8700313274273503e-05,0.000997905325663249,0.0023562511714317206,5.8700313274273503e-05,-0.000997905325663249,-0.0023562511714317206
2025-01-14 09:48:00+05:30,UP,0.970686972141266,0.0006741161987244331,-0.002233009908275012,-0.00264611160322507,0.0006741161987244331,-0.002233009908275012,-0.00264611160322507
2025-01-14 09:56:00+05:30,DOWN,0.904922604560852,0.0007004380828185628,0.00014317778457608745,4.635252018652254e-05,-0.0007004380828185628,-0.00014317778457608745,-4.635252018652254e-05
2025-01-14 10:02:00+05:30,UP,0.7509555816650391,0.00025960433003536685,0.00016276779422857244,-0.00023694045995294156,0.00025960433003536685,0.00016276779422857244,-0.00023694045995294156
2025-01-14 10:06:00+05:30,UP,0.7948256134986877,0.00023384005546244851,9.99228430831414e-05,-0.0007458158597123889,0.00023384005546244851,9.99228430831414e-05,-0.0007458158597123889
2025-01-14 10:09:00+05:30,DOWN,0.9151324033737184,-4.840490393183396e-05,-0.0018980901690670304,-0.001057698645486723,4.840490393183396e-05,0.0018980901690670304,0.001057698645486723
